JOCIL,20230519,187.55,187.55,184.1,184.75,1801,
JPASSOCIAT,20230519,7.05,7.05,6.9,7.0,3854597,
JPOLYINVST,20230519,532.0,588.8,510.0,563.15,57287,
JPPOWER,20230519,5.75,5.75,5.65,5.7,10415041,
JSL,20230519,296.05,298.0,279.05,285.0,1837843,
JSWENERGY,20230519,247.3,248.25,241.05,243.8,536788,
JSWHL,20230519,4141.55,4175.0,4131.25,4169.5,165,
JSWISPL,20230519,31.4,31.4,30.6,31.25,217617,
JSWSTEEL,20230519,696.0,696.6,681.05,693.85,2329260,
JTEKTINDIA,20230519,123.95,126.5,121.5,125.3,397866,
JTLIND,20230519,314.0,314.45,310.45,313.7,78976,
JUBLFOOD,20230519,469.0,474.8,465.0,468.7,2310380,
JUBLINDS,20230519,484.35,491.0,470.1,472.65,59210,
JUBLINGREA,20230519,393.0,394.0,383.2,388.5,339188,
JUBLPHARMA,20230519,339.2,348.5,335.7,346.35,135595,
JUNIORBEES,20230519,414.35,429.7,414.35,428.76,74401,
JUSTDIAL,20230519,700.0,703.95,690.35,695.05,97178,
JWL,20230519,115.4,115.75,112.05,114.9,414581,
JYOTHYLAB,20230519,208.6,212.7,208.0,209.6,399245,
KABRAEXTRU,20230519,490.7,494.35,481.55,486.4,44710,
KAJARIACER,20230519,1164.5,1199.0,1158.95,1192.15,230806,
KAKATCEM,20230519,203.25,208.85,202.6,206.25,7587,
KALPATPOWR,20230519,525.0,526.25,515.0,520.9,93879,
KALYANKJIL,20230519,106.95,107.15,104.15,104.8,1572073,
KAMATHOTEL,20230519,183.6,185.8,179.0,180.5,34415,
KAMDHENU,20230519,328.7,331.0,321.0,323.05,191690,
KAMOPAINTS,20230519,234.0,244.35,231.1,236.8,255272,
KANANIIND,20230519,8.6,8.7,8.45,8.45,134320,
KANORICHEM,20230519,116.95,117.6,112.0,115.1,40498,
KANPRPLA,20230519,87.7,89.0,87.1,88.2,6263,
KANSAINER,20230519,417.25,417.25,407.1,408.4,284597,
KAPSTON,20230519,132.0,132.0,127.0,129.15,751,
KARURVYSYA,20230519,105.5,107.0,103.0,105.0,5127763,
KAUSHALYA,20230519,4.2,4.2,3.75,4.1,25976,
KAYA,20230519,336.55,344.65,332.15,335.7,5155,
KAYNES,20230519,1156.0,1201.0,1146.0,1186.8,497522,
KCP,20230519,105.0,106.0,103.35,104.85,103654,
KCPSUGIND,20230519,24.8,25.2,24.4,25.05,239425,
KDDL,20230519,1128.0,1135.0,1047.0,1058.6,43097,
KEC,20230519,484.0,547.0,482.75,539.7,10679394,
KECL,20230519,114.0,116.0,110.3,111.5,417347,
KEI,20230519,1934.95,2035.0,1930.05,2024.95,856971,
KELLTONTEC,20230519,59.65,60.0,59.0,59.45,174020,
KENNAMET,20230519,2294.2,2300.0,2260.85,2285.5,3667,
KESORAMIND,20230519,63.5,65.15,62.45,63.65,765396,
KEYFINSERV,20230519,96.0,96.7,94.1,96.0,1171,
KFINTECH,20230519,338.3,345.85,335.3,341.55,157329,
KHADIM,20230519,223.95,225.0,220.45,222.75,10411,
KHAICHEM,20230519,72.45,75.0,70.9,73.4,194476,
KHAITANLTD,20230519,42.95,45.9,42.95,45.9,45837,
KHANDSE,20230519,40.85,40.85,37.65,37.75,58442,
KICL,20230519,1800.0,1801.0,1770.0,1787.4,505,
KILITCH,20230519,221.25,221.8,217.95,218.75,13775,
KIMS,20230519,1535.95,1565.0,1513.8,1537.2,86296,
KINGFA,20230519,1746.5,1797.0,1734.0,1790.6,11108,
KIOCL,20230519,188.0,190.4,184.85,186.4,24884,
KIRIINDUS,20230519,290.15,292.6,290.0,290.3,76092,
KIRLFER,20230519,441.55,443.95,431.2,433.4,78416,
KIRLOSBROS,20230519,565.0,581.85,552.5,563.9,281556,
KIRLOSENG,20230519,437.0,443.05,390.65,413.65,817820,
KIRLOSIND,20230519,2519.85,2627.95,2509.0,2561.65,3692,
KIRLPNU,20230519,582.55,584.9,572.0,581.75,43983,
KITEX,20230519,160.5,160.6,157.0,158.75,40043,
KKCL,20230519,502.5,502.5,490.0,500.2,48362,
KMSUGAR,20230519,27.65,27.95,27.0,27.75,359337,
KNRCON,20230519,242.3,243.0,239.0,240.6,251717,
KOKUYOCMLN,20230519,90.35,99.45,89.6,96.75,985512,
KOLTEPATIL,20230519,279.7,285.0,274.8,284.0,161956,
KOPRAN,20230519,147.45,149.8,143.3,147.9,107602,
KOTAKALPHA,20230519,27.42,27.42,27.05,27.3,152328,
KOTAKBANK,20230519,1930.0,1946.85,1923.5,1941.65,3946927,
KOTAKBKETF,20230519,444.46,446.74,441.88,446.16,14237,
KOTAKCONS,20230519,77.0,77.04,76.21,76.42,396,
KOTAKGOLD,20230519,51.72,51.74,51.54,51.66,257607,
KOTAKIT,20230519,29.29,29.41,28.91,29.29,66075,
KOTAKLOVOL,20230519,13.88,13.89,13.56,13.79,535,
KOTAKMID50,20230519,93.99,94.7,91.8,93.96,3677,
KOTAKMNC,20230519,20.96,21.0,20.25,20.9,6531,
KOTAKNIFTY,20230519,194.57,194.57,193.4,194.49,16285,
KOTAKNV20,20230519,104.1,104.66,103.31,104.52,13529,
KOTAKPSUBK,20230519,396.99,396.99,387.5,391.99,150248,
KOTAKSILVE,20230519,71.41,72.4,71.41,72.4,10068,
KOTARISUG,20230519,38.2,38.2,37.25,37.75,69923,
KOTHARIPET,20230519,63.95,64.0,63.0,63.4,25496,
KOTHARIPRO,20230519,115.0,115.7,113.35,115.2,4655,
KOVAI,20230519,1992.3,2004.25,1969.5,1983.0,2864,
KPIGREEN,20230519,530.45,543.95,512.0,533.3,345763,
KPITTECH,20230519,949.0,949.0,932.0,943.75,620820,
KPRMILL,20230519,572.0,579.5,566.05,573.4,73166,
KRBL,20230519,412.95,414.8,403.35,412.4,411076,
KRISHANA,20230519,468.95,468.95,447.05,450.8,44986,
KRITI,20230519,106.75,107.9,103.8,104.45,6426,
KRITIKA,20230519,15.25,15.7,14.25,15.05,1196660,
KRITINUT,20230519,48.2,48.2,46.2,46.6,7967,
KRSNAA,20230519,534.05,563.15,530.5,557.8,129809,
KSB,20230519,2162.45,2168.0,2116.9,2141.55,28615,
KSCL,20230519,522.0,523.9,511.0,513.25,18142,
KSHITIJPOL,20230519,11.3,11.3,11.3,11.3,188985,
KSL,20230519,330.3,330.3,320.55,324.15,26520,
KSOLVES,20230519,800.0,960.0,790.7,914.85,330995,
KTKBANK,20230519,138.9,139.8,133.5,135.35,1629906,
KUANTUM,20230519,172.9,173.95,168.8,170.55,129895,
L&TFH,20230519,99.85,100.25,97.3,99.65,8909522,
LAGNAM,20230519,49.05,49.8,48.3,48.7,10578,
LAL,20230519,180.65,193.35,180.65,183.35,1520,
LALPATHLAB,20230519,1986.6,1986.6,1934.0,1940.15,135812,
LAMBODHARA,20230519,213.85,215.35,205.1,208.9,88059,
LANDMARK,20230519,673.65,678.7,657.45,669.1,77142,
LAOPALA,20230519,387.95,388.7,381.0,386.9,65233,
LASA,20230519,24.3,24.7,23.15,23.65,44797,
LATENTVIEW,20230519,325.05,329.4,321.9,326.55,342053,
LAURUSLABS,20230519,312.45,313.85,307.0,312.4,929453,
LAXMICOT,20230519,21.2,21.6,20.7,20.75,8435,
LAXMIMACH,20230519,11250.1,11373.5,11130.15,11234.7,6882,
LCCINFOTEC,20230519,1.75,1.75,1.7,1.7,53596,
LEMONTREE,20230519,95.25,96.2,94.5,94.85,4168641,
LEXUS,20230519,71.9,71.9,68.95,69.6,119,
LFIC,20230519,122.15,124.5,118.35,119.75,3905,
LGBBROSLTD,20230519,788.75,799.0,782.95,791.35,27146,
LGBFORGE,20230519,8.35,8.35,8.1,8.15,128869,
LIBAS,20230519,12.35,12.35,11.95,12.0,21687,
LIBERTSHOE,20230519,246.7,248.1,241.1,242.4,57046,
LICHSGFIN,20230519,366.0,374.55,364.5,372.8,2809030,
LICI,20230519,570.0,570.05,562.1,565.0,515091,
LICNETFGSC,20230519,23.49,23.8,23.49,23.65,1861,
LICNETFN50,20230519,195.3,196.0,194.6,195.6,2763,
LICNETFSEN,20230519,670.3,675.0,666.33,674.85,1677,
LICNFNHGP,20230519,188.72,193.12,188.72,192.25,3393,
LIKHITHA,20230519,276.0,283.3,265.5,270.1,342724,
LINC,20230519,705.35,727.7,692.0,723.7,81121,
LINCOLN,20230519,444.6,448.35,433.1,441.25,180107,
LINDEINDIA,20230519,3960.0,3973.95,3901.0,3928.7,11226,
LIQUIDBEES,20230519,1000.0,1000.4,999.99,1000.0,3018997,
LIQUIDETF,20230519,999.99,1000.01,999.99,1000.0,290152,
LODHA,20230519,989.45,989.45,959.0,965.35,288177,
LOKESHMACH,20230519,157.55,159.15,150.85,151.85,199807,
LOTUSEYE,20230519,75.0,75.95,73.6,73.8,3999,
LOVABLE,20230519,108.5,108.75,105.05,106.45,18225,
LOYALTEX,20230519,698.95,698.95,630.0,648.8,617,
LPDC,20230519,5.55,5.95,5.55,5.85,23192,
LSIL,20230519,24.7,24.9,24.05,24.4,9211074,
LT,20230519,2192.0,2199.05,2168.5,2190.05,1729803,
LTGILTBEES,20230519,24.12,24.22,24.12,24.18,349488,
LTIM,20230519,4751.65,4843.25,4730.15,4803.0,527489,
LTTS,20230519,3872.95,3908.0,3810.95,3837.35,318276,
LUMAXIND,20230519,2040.0,2055.1,2003.65,2027.35,5837,
LUMAXTECH,20230519,315.25,324.75,312.75,320.9,365897,
LUPIN,20230519,781.0,784.0,771.2,774.4,365585,
LUXIND,20230519,1462.55,1462.55,1424.1,1446.25,25945,
LXCHEM,20230519,250.55,250.55,243.0,249.05,453576,
LYKALABS,20230519,99.25,99.4,96.05,97.5,54395,
LYPSAGEMS,20230519,4.4,4.4,4.2,4.35,5616,
M&M,20230519,1252.9,1262.45,1237.45,1260.4,1588996,
M&MFIN,20230519,285.15,285.85,278.7,281.8,2246742,
MAANALU,20230519,187.0,187.15,184.0,184.9,12020,
MACPOWER,20230519,336.0,336.0,326.05,327.05,4547,
MADHAV,20230519,41.6,41.95,40.9,41.25,5286,
MADRASFERT,20230519,69.9,69.95,66.35,67.65,622714,
MAESGETF,20230519,29.3,29.49,29.25,29.42,102179,
MAFANG,20230519,55.0,56.25,55.0,55.57,3027450,
MAFSETF,20230519,19.84,19.84,19.51,19.64,60428,
MAGADSUGAR,20230519,368.5,376.65,360.0,374.3,20015,
MAGNUM,20230519,37.85,37.85,36.65,36.65,190098,
MAGOLDETF,20230519,60.3,60.3,59.0,59.6,8066,
MAGS813ETF,20230519,24.5,24.5,24.5,24.5,4,
MAHABANK,20230519,31.2,31.3,30.4,31.15,10639436,
MAHAPEXLTD,20230519,113.0,113.0,103.0,104.75,14819,
MAHASTEEL,20230519,64.15,65.8,62.3,63.15,22554,
MAHEPC,20230519,96.25,97.5,94.55,96.25,18455,
MAHESHWARI,20230519,84.0,87.9,83.1,85.75,207086,
MAHINDCIE,20230519,443.0,459.9,442.1,454.65,1205458,
MAHKTECH,20230519,13.77,13.79,13.65,13.73,249379,
MAHLIFE,20230519,399.85,404.2,395.0,400.5,201325,
MAHLOG,20230519,354.5,362.9,353.45,356.85,55923,
MAHSCOOTER,20230519,4880.0,4919.1,4805.55,4899.9,922,
MAHSEAMLES,20230519,431.0,441.95,431.0,438.85,168996,
MAITHANALL,20230519,939.0,949.0,905.0,923.5,55516,
MALLCOM,20230519,945.0,945.0,900.0,906.9,3031,
MALUPAPER,20230519,33.9,34.8,32.25,32.95,44892,
MAM150ETF,20230519,12.65,12.65,12.15,12.26,57909,
MAMFGETF,20230519,85.0,85.12,84.48,84.81,2823,
MAN50ETF,20230519,190.07,191.08,189.5,190.39,3650,
MANAKALUCO,20230519,20.85,21.0,20.7,20.9,26334,
MANAKCOAT,20230519,15.95,15.95,15.4,15.7,19897,
MANAKSIA,20230519,135.1,139.95,134.0,137.25,186189,
MANAKSTEEL,20230519,37.95,37.95,36.8,37.05,51556,
MANALIPETC,20230519,72.6,73.4,71.6,72.1,173224,
MANAPPURAM,20230519,111.9,112.45,108.8,110.3,7011591,
MANGALAM,20230519,110.05,110.7,107.4,107.7,30429,
MANGCHEFER,20230519,100.2,100.7,97.2,99.95,172265,
MANGLMCEM,20230519,281.0,282.8,271.5,280.25,24072,
MANINDS,20230519,118.0,122.35,112.15,118.85,2594256,
MANINFRA,20230519,92.6,95.7,92.6,93.2,1374825,
MANKIND,20230519,1360.0,1361.0,1325.75,1330.8,373144,
MANOMAY,20230519,135.35,140.0,134.0,135.0,10225,
MANORAMA,20230519,1375.0,1409.8,1354.0,1363.2,9367,
MANUGRAPH,20230519,17.4,17.9,16.75,17.55,23819,
MANXT50,20230519,408.13,409.99,405.3,408.14,601,
MANYAVAR,20230519,1211.0,1242.0,1206.0,1230.25,2578071,
MAPMYINDIA,20230519,1067.0,1099.0,1060.55,1072.3,92281,
MARALOVER,20230519,53.95,54.95,53.05,53.55,4458,
MARATHON,20230519,300.75,306.0,299.95,303.15,107777,
MARICO,20230519,533.0,534.65,522.0,525.75,780885,
MARINE,20230519,50.8,53.45,50.0,53.0,4168859,
MARKSANS,20230519,74.8,76.45,74.2,75.0,947237,
MARUTI,20230519,9060.0,9118.2,8960.55,9105.95,543472,
MASFIN,20230519,734.95,739.55,724.6,735.25,25071,
MASPTOP50,20230519,29.65,30.43,29.62,30.35,797610,
MASTEK,20230519,1785.0,1907.0,1769.7,1888.25,563697,
MATRIMONY,20230519,550.15,563.7,550.0,559.3,7782,
MAWANASUG,20230519,91.3,92.25,89.45,91.5,127533,
MAXHEALTH,20230519,534.25,552.1,534.25,545.15,6724371,
MAXIND,20230519,95.45,95.5,93.05,93.45,59075,
MAXVIL,20230519,203.3,208.85,198.1,200.6,168893,
MAYURUNIQ,20230519,527.7,534.8,515.5,525.5,82093,
MAZDA,20230519,753.0,772.25,753.0,758.2,6846,
MAZDOCK,20230519,785.9,789.0,767.0,771.6,745420,
MBAPL,20230519,596.9,598.85,580.0,590.45,8114,
MBLINFRA,20230519,18.35,18.35,17.7,18.1,13989,
MCDOWELL-N,20230519,790.0,821.2,781.0,817.05,3025568,
MCLEODRUSS,20230519,20.7,20.95,20.15,20.6,178552,
MCX,20230519,1359.95,1365.65,1330.0,1351.4,205807,
MEDANTA,20230519,561.0,564.65,553.95,559.4,184291,
MEDICAMEQ,20230519,658.65,667.85,644.15,653.4,7626,
MEDICO,20230519,85.4,85.4,82.1,82.9,89528,
MEDPLUS,20230519,690.0,697.7,675.05,687.0,49749,
MEGASOFT,20230519,33.95,34.7,33.5,34.05,34509,
MEGASTAR,20230519,283.6,284.95,275.05,278.9,13724,
MENONBE,20230519,128.0,131.95,126.75,129.4,249557,
MEP,20230519,12.85,13.15,12.05,12.85,160486,
METROBRAND,20230519,913.1,945.0,902.6,925.85,258131,
METROPOLIS,20230519,1251.25,1253.0,1220.0,1224.5,246048,
MFL,20230519,940.5,944.4,932.1,939.95,29518,
MFSL,20230519,675.1,678.2,660.6,672.4,384627,
MGL,20230519,1047.05,1047.85,1025.25,1029.2,283282,
MHLXMIRU,20230519,253.65,259.95,249.0,251.9,20765,
MHRIL,20230519,290.0,291.9,285.45,288.1,83878,
MICEL,20230519,19.0,19.5,18.0,18.2,106561,
MID150BEES,20230519,125.67,125.67,123.51,124.67,112004,
MIDHANI,20230519,234.05,235.0,225.0,230.05,593183,
MINDACORP,20230519,272.45,284.0,272.4,281.35,1606279,
MINDTECK,20230519,122.0,141.0,120.35,132.15,447222,
MIRCELECTR,20230519,14.1,14.1,13.6,13.8,320581,
MIRZAINT,20230519,64.4,64.4,61.75,61.75,1403824,
MITCON,20230519,71.0,71.0,67.5,69.65,21439,
MMFL,20230519,889.95,892.45,863.25,874.55,22574,
MMP,20230519,186.0,186.0,180.55,184.0,18280,
MMTC,20230519,30.0,30.1,29.55,29.75,572449,
MODISONLTD,20230519,71.0,72.85,69.95,72.35,49596,
MOGSEC,20230519,52.11,52.17,52.11,52.17,692691,
MOHEALTH,20230519,23.01,23.01,22.75,22.89,59,
MOHITIND,20230519,15.75,16.0,15.5,15.65,6440,
MOIL,20230519,157.1,157.7,155.1,156.2,103704,
MOKSH,20230519,10.2,10.45,9.9,10.25,114324,
MOL,20230519,82.6,82.7,81.25,81.45,286619,
MOLDTECH,20230519,316.0,322.0,311.3,319.75,88661,
MOLDTKPAC,20230519,949.1,953.35,937.0,940.1,37270,
MOLOWVOL,20230519,25.47,25.47,25.2,25.35,55365,
MOM100,20230519,34.75,34.88,34.16,34.38,148710,
MOM50,20230519,182.67,184.12,181.77,183.85,619,
MOMENTUM,20230519,19.27,20.0,19.27,19.4,91915,
MOMOMENTUM,20230519,40.88,40.88,39.25,39.77,38785,
MON100,20230519,109.65,111.5,109.65,111.28,1342877,
MONARCH,20230519,201.65,212.2,200.9,208.85,56927,
MONQ50,20230519,52.79,53.17,52.31,52.9,51923,
MONTECARLO,20230519,702.0,709.7,691.15,695.8,33366,
MOQUALITY,20230519,126.0,128.1,122.81,123.68,114,
MORARJEE,20230519,18.65,19.1,18.35,18.95,9164,
MOREPENLAB,20230519,26.1,26.2,25.8,25.9,904290,
MOTHERSON,20230519,78.95,81.3,77.3,80.15,19457711,
MOTILALOFS,20230519,636.7,636.7,620.0,621.95,84097,
MOVALUE,20230519,50.7,50.7,50.24,50.52,4984,
MPHASIS,20230519,1862.2,1927.75,1848.55,1906.5,737768,
MPSLTD,20230519,1042.0,1042.0,988.0,1002.3,22414,
MRF,20230519,97258.05,97280.95,95700.0,96236.65,10866,
MRO-TEK,20230519,56.65,56.65,54.4,54.7,3714,
MRPL,20230519,66.75,68.2,64.05,64.95,11845129,
MSPL,20230519,8.55,8.6,8.45,8.5,66297,
MSTCLTD,20230519,311.7,311.7,305.0,309.0,152823,
MSUMI,20230519,55.55,56.5,54.75,54.95,5630932,
MTARTECH,20230519,1915.0,1934.75,1876.1,1885.45,250964,
MTNL,20230519,19.6,19.6,19.1,19.3,670656,
MUKANDLTD,20230519,118.0,120.2,117.05,118.6,111724,
MUKTAARTS,20230519,53.25,54.45,52.75,53.05,3491,
MUNJALAU,20230519,45.35,45.75,44.0,44.35,41412,
MUNJALSHOW,20230519,99.7,99.7,97.7,98.4,26411,
MURUDCERA,20230519,38.05,38.45,37.6,37.8,16634,
MUTHOOTCAP,20230519,334.65,337.5,323.45,335.25,65156,
MUTHOOTFIN,20230519,1055.9,1057.0,1022.5,1034.9,712408,
NACLIND,20230519,83.75,84.5,82.95,83.7,42944,
NAGAFERT,20230519,11.0,11.25,10.85,11.15,216913,
NAGREEKCAP,20230519,24.85,24.85,22.7,23.8,36669,
NAGREEKEXP,20230519,36.0,37.0,35.1,36.5,8198,
NAHARCAP,20230519,278.55,283.4,275.0,277.25,7194,
NAHARINDUS,20230519,108.55,109.5,105.1,108.6,40375,
NAHARPOLY,20230519,264.0,266.15,256.3,258.35,10213,
NAHARSPING,20230519,270.05,272.0,258.85,263.6,45107,
NAM-INDIA,20230519,234.5,237.4,233.1,236.3,295938,
NARMADA,20230519,20.7,20.8,19.05,20.25,13895,
NATCOPHARM,20230519,624.0,625.0,615.0,617.85,117931,
NATHBIOGEN,20230519,163.0,164.15,160.0,162.15,16591,
NATIONALUM,20230519,81.1,81.25,79.75,80.95,6208890,
NAUKRI,20230519,3773.05,3857.4,3732.7,3829.05,393715,
NAVA,20230519,250.0,257.25,250.0,253.4,786654,
NAVINFLUOR,20230519,4630.0,4630.7,4528.55,4556.05,123842,
NAVKARCORP,20230519,56.4,57.4,55.2,56.95,271083,
NAVNETEDUL,20230519,111.2,113.05,111.2,112.2,155515,
NAZARA,20230519,592.1,632.4,588.3,599.7,4603544,
NBCC,20230519,41.2,41.2,40.05,40.6,4723314,
NBIFIN,20230519,1485.0,1555.0,1485.0,1545.2,12,
NCC,20230519,113.5,114.85,110.0,114.3,4470335,
NCLIND,20230519,190.5,195.95,187.0,194.15,272874,
NDGL,20230519,1820.0,1849.0,1801.0,1806.4,372,
NDL,20230519,21.1,21.65,21.05,21.35,56600,
NDLVENTURE,20230519,123.8,123.8,118.35,119.9,8841,
NDRAUTO,20230519,690.05,744.9,681.05,694.85,156486,
NDTV,20230519,172.15,180.2,170.25,178.05,415681,
NECCLTD,20230519,21.95,21.95,21.1,21.4,50375,
NECLIFE,20230519,17.15,17.15,16.5,16.8,118969,
NELCAST,20230519,95.05,97.65,91.9,95.95,1299876,
NELCO,20230519,603.5,606.0,580.8,598.25,77605,
NEOGEN,20230519,1545.9,1575.9,1528.35,1570.7,67227,
NESCO,20230519,611.9,622.7,609.85,618.85,86063,
NESTLEIND,20230519,21800.0,21800.0,21506.1,21690.15,73220,
NETF,20230519,192.89,193.85,184.36,192.12,1785,
NETWORK18,20230519,57.85,59.6,57.2,58.5,1146616,
NEULANDLAB,20230519,2820.0,2880.0,2802.0,2831.65,52011,
NEWGEN,20230519,589.65,623.9,588.0,617.4,962677,
NEXTMEDIA,20230519,6.45,6.45,6.1,6.45,114021,
NFL,20230519,69.05,69.65,67.3,68.45,3854040,
NGLFINE,20230519,1613.65,1616.95,1503.4,1520.2,5225,
NH,20230519,768.7,777.25,761.0,773.15,93283,
NHPC,20230519,44.0,44.5,43.25,44.1,6062256,
NIACL,20230519,120.55,120.85,116.1,117.45,553872,
NIF100BEES,20230519,188.49,188.49,186.24,188.08,4336,
NIFTYBEES,20230519,205.0,205.0,198.25,199.82,3295080,
NIFTYQLITY,20230519,14.99,15.08,14.82,14.95,125507,
NIITLTD,20230519,376.4,396.5,376.05,386.25,2351869,
NILAINFRA,20230519,5.0,5.0,4.75,4.95,156118,
NILASPACES,20230519,2.75,2.8,2.7,2.75,107190,
NILKAMAL,20230519,2125.0,2149.95,2072.15,2134.85,5770,
NIPPOBATRY,20230519,394.85,398.9,385.0,389.3,31010,
NIRAJ,20230519,28.4,28.65,28.0,28.1,5849,
NITCO,20230519,17.7,17.95,17.6,17.85,52674,
NITINSPIN,20230519,273.0,273.95,263.0,266.6,209153,
NITIRAJ,20230519,72.55,76.85,72.55,76.3,4245,
NKIND,20230519,45.5,45.5,41.65,42.7,1291,
NLCINDIA,20230519,86.45,86.45,85.0,85.5,889243,
NMDC,20230519,105.2,105.8,103.75,105.65,5332799,
NOCIL,20230519,224.5,226.15,221.2,222.85,231974,
NOIDATOLL,20230519,7.15,7.15,6.8,6.9,156230,
NORBTEAEXP,20230519,8.0,8.0,7.9,8.0,2720,
NOVARTIND,20230519,723.7,735.0,717.0,723.8,23727,
NPBET,20230519,226.02,227.15,224.85,227.15,115,
NRAIL,20230519,257.0,258.9,254.0,256.25,6924,
NRBBEARING,20230519,152.8,155.9,152.05,153.0,129593,
NRL,20230519,117.55,118.8,115.1,115.6,35605,
NSIL,20230519,2189.0,2189.0,2110.1,2113.0,318,
NSLNISP,20230519,36.95,37.4,36.85,37.05,2993288,
NTPC,20230519,175.0,175.35,172.95,173.3,6657753,
NUCLEUS,20230519,625.0,629.95,607.85,625.5,90440,
NURECA,20230519,329.9,330.0,325.0,327.5,20268,
NUVOCO,20230519,328.0,334.5,322.1,333.0,249205,
NV20BEES,20230519,104.7,105.07,104.11,104.71,4150,
NYKAA,20230519,126.0,128.85,123.8,128.3,4845666,
OAL,20230519,370.5,374.0,366.2,370.25,6216,
OBCL,20230519,53.7,57.55,53.3,55.9,41212,
OBEROIRLTY,20230519,894.05,924.1,884.75,918.45,1276153,
OCCL,20230519,761.35,799.9,757.8,782.2,13801,
OFSS,20230519,3536.4,3567.0,3519.0,3550.1,78456,
OIL,20230519,269.45,274.05,266.55,268.9,1510079,
OILCOUNTUB,20230519,15.25,15.25,14.65,14.75,10109,
OLECTRA,20230519,664.9,702.0,656.05,677.6,2289144,
OMAXAUTO,20230519,56.7,56.7,54.2,55.1,25527,
OMAXE,20230519,53.6,53.6,52.15,52.5,193998,
OMINFRAL,20230519,41.05,41.4,39.7,40.55,36474,
ONELIFECAP,20230519,12.5,12.9,12.4,12.45,15465,
ONEPOINT,20230519,22.75,22.8,21.8,22.5,716907,
ONGC,20230519,166.2,166.75,164.0,164.9,5969632,
ONMOBILE,20230519,75.3,78.9,74.7,77.6,2118778,
ONWARDTEC,20230519,396.0,396.0,381.35,388.65,29005,
OPTIEMUS,20230519,174.4,182.5,173.0,175.0,289779,
ORBTEXP,20230519,146.5,152.95,146.0,151.9,23028,
ORICONENT,20230519,20.35,20.45,20.0,20.05,54509,
ORIENTABRA,20230519,27.5,27.75,27.3,27.35,56936,
ORIENTALTL,20230519,7.45,7.65,7.2,7.3,26926,
ORIENTBELL,20230519,593.2,639.0,587.6,626.1,84869,
ORIENTCEM,20230519,123.3,124.9,120.45,123.35,1276818,
ORIENTELEC,20230519,219.9,221.55,218.95,219.5,88782,
ORIENTHOT,20230519,92.15,92.9,90.6,91.75,318011,
ORIENTLTD,20230519,61.9,61.9,58.25,59.8,5170,
ORIENTPPR,20230519,45.2,45.45,43.1,44.15,5229175,
ORISSAMINE,20230519,2607.9,2639.0,2602.0,2611.25,1423,
ORTINLAB,20230519,19.4,19.9,19.35,19.65,8291,
OSIAHYPER,20230519,31.25,32.8,30.45,32.8,1090624,
OSWALAGRO,20230519,35.2,35.3,33.2,33.45,78246,
OSWALGREEN,20230519,22.9,23.0,22.25,22.5,86763,
OSWALSEEDS,20230519,360.0,360.0,351.35,354.1,5641,
PAGEIND,20230519,41999.0,42250.0,41410.6,41674.9,14097,
PAISALO,20230519,50.8,50.8,49.1,49.85,954810,
PALASHSECU,20230519,105.95,105.95,100.05,100.85,2095,
PALREDTEC,20230519,143.0,146.15,141.1,142.85,29917,
PANACEABIO,20230519,117.2,119.5,117.2,119.2,28978,
PANAMAPET,20230519,305.2,309.5,297.45,307.9,40841,
PANSARI,20230519,86.0,89.25,85.3,89.2,827,
PAR,20230519,195.0,222.45,189.8,209.65,343289,
PARACABLES,20230519,39.6,40.5,37.65,37.7,903866,
PARADEEP,20230519,53.4,53.85,52.25,53.3,858720,
PARAGMILK,20230519,108.0,109.75,105.0,105.6,538840,
PARAS,20230519,530.7,530.7,515.65,520.65,69299,
PARSVNATH,20230519,7.0,7.45,7.0,7.35,611764,
PASUPTAC,20230519,30.5,30.5,29.5,30.1,28188,
PATELENG,20230519,28.6,28.85,26.25,27.3,17638240,
PATINTLOG,20230519,15.0,15.45,14.65,14.75,528128,
PAYTM,20230519,710.7,714.7,701.0,710.15,1562466,
PCBL,20230519,131.0,133.4,128.5,132.95,1338093,
PCJEWELLER,20230519,24.65,24.8,23.95,24.05,791380,
PDMJEPAPER,20230519,44.6,44.6,42.95,43.8,234074,
PDSL,20230519,329.8,329.8,320.05,322.85,41674,
PEARLPOLY,20230519,23.0,23.0,21.95,22.05,13175,
PEL,20230519,748.0,750.95,738.45,741.1,528342,
PENIND,20230519,72.2,72.45,70.3,71.8,506464,
PENINLAND,20230519,18.8,18.8,18.05,18.2,210420,
PERSISTENT,20230519,4785.0,4896.0,4765.4,4888.2,508919,
PETRONET,20230519,226.85,227.4,224.0,224.45,1349963,
PFC,20230519,165.0,166.55,163.3,165.65,6348109,
PFIZER,20230519,3802.0,3840.0,3779.05,3824.5,8955,
PFOCUS,20230519,79.7,80.6,78.45,79.15,45642,
PFS,20230519,16.8,17.0,16.2,16.35,2408615,
PGEL,20230519,1461.65,1474.0,1428.0,1451.15,33731,
PGHH,20230519,13821.6,13821.6,13570.0,13590.6,3684,
PGHL,20230519,5074.1,5100.0,4949.2,5002.8,11930,
PGIL,20230519,496.3,501.65,488.25,493.1,14032,
PHARMABEES,20230519,12.44,12.44,12.26,12.28,2012058,
PHOENIXLTD,20230519,1435.0,1438.7,1404.0,1414.85,205805,
PIDILITIND,20230519,2552.25,2575.7,2545.3,2566.6,313001,
PIGL,20230519,92.95,92.95,84.6,84.6,305895,
